Node Number,X,Y,Z,Weight
505,-3.5,-14.722431864335457,0,0.5440171490365727
506,-4.0,-13.856406460551018,0,0.9596509227929731
507,-3.5,-12.990381056766578,0,0.775340096249282
508,-4.0,-12.12435565298214,0,0.19942854871411905
509,-3.5,-11.258330249197702,0,-0.7008186577717525
510,-4.0,-10.392304845413264,0,-0.9902223530348725
511,-3.5,-9.526279441628825,0,-0.6624717155863971
512,-4.0,-8.660254037844386,0,-0.11436328251776044
513,-3.5,-7.794228634059947,0,0.7712319401165738
514,-4.0,-6.928203230275509,0,0.9893582466233819
515,-3.5,-6.06217782649107,0,0.6569865987187891
516,-4.0,-5.196152422706632,0,0.27082813864559213
517,-3.5,-4.330127018922193,0,-0.655935210835253
518,-4.0,-3.4641016151377544,0,-0.8369480668167212
519,-3.5,-2.598076211353316,0,-0.9381702683532772
520,-4.0,-1.7320508075688772,0,-0.9381702683532772
521,-3.5,-0.8660254037844386,0,-0.44749175223692067
522,-4.0,0.0,0,-0.7568024953079282
523,-3.5,0.8660254037844386,0,-0.44749175223692067
524,-4.0,1.7320508075688772,0,-0.9381702683532772
525,-3.5,2.598076211353316,0,-0.9381702683532772
526,-4.0,3.4641016151377544,0,-0.8369480668167212
527,-3.5,4.330127018922193,0,-0.655935210835253
528,-4.0,5.196152422706632,0,0.27082813864559213
529,-3.5,6.06217782649107,0,0.6569865987187891
530,-4.0,6.928203230275509,0,0.9893582466233819
531,-3.5,7.794228634059947,0,0.7712319401165738
532,-4.0,8.660254037844386,0,-0.11436328251776044
533,-3.5,9.526279441628825,0,-0.6624717155863971
534,-4.0,10.392304845413264,0,-0.9902223530348725
535,-3.5,11.258330249197702,0,-0.7008186577717525
536,-4.0,12.12435565298214,0,0.19942854871411905
537,-3.5,12.990381056766578,0,0.775340096249282
538,-4.0,13.856406460551018,0,0.9596509227929731
539,-3.5,14.722431864335457,0,0.5440171490365727
540,-3.0,-15.588457268119894,0,-0.16577575470081352
541,-2.5,-14.722431864335457,0,0.6995579889100169
542,-3.0,-13.856406460551018,0,0.9991888729915473
543,-2.5,-12.990381056766578,0,0.6149999798625871
544,-3.0,-12.12435565298214,0,-0.07630038931085358
545,-2.5,-11.258330249197702,0,-0.8592532089033494
546,-3.0,-10.392304845413264,0,-0.9840363888387289
547,-2.5,-9.526279441628825,0,-0.41148230684214054
548,-3.0,-8.660254037844386,0,0.25671965579502604
549,-2.5,-7.794228634059947,0,0.9455971467020855
550,-3.0,-6.928203230275509,0,0.9541026960936243
551,-2.5,-6.06217782649107,0,0.27082813864559213
552,-3.0,-5.196152422706632,0,-0.27941549819892586
553,-2.5,-4.330127018922193,0,-0.9589242746631385
554,-3.0,-3.4641016151377544,0,-0.9915860810139135
555,-2.5,-2.598076211353316,0,-0.44749175223692067
556,-3.0,-1.7320508075688772,0,-0.31694716320128224
557,-2.5,-0.8660254037844386,0,0.4757718381527513
558,-3.0,0.0,0,0.1411200080598672
559,-2.5,0.8660254037844386,0,0.4757718381527513
560,-3.0,1.7320508075688772,0,-0.31694716320128224
561,-2.5,2.598076211353316,0,-0.44749175223692067
562,-3.0,3.4641016151377544,0,-0.9915860810139135
563,-2.5,4.330127018922193,0,-0.9589242746631385
564,-3.0,5.196152422706632,0,-0.27941549819892586
565,-2.5,6.06217782649107,0,0.27082813864559213
566,-3.0,6.928203230275509,0,0.9541026960936243
567,-2.5,7.794228634059947,0,0.9455971467020855
568,-3.0,8.660254037844386,0,0.25671965579502604
569,-2.5,9.526279441628825,0,-0.41148230684214054
570,-3.0,10.392304845413264,0,-0.9840363888387289
571,-2.5,11.258330249197702,0,-0.8592532089033494
572,-3.0,12.12435565298214,0,-0.07630038931085358
573,-2.5,12.990381056766578,0,0.6149999798625871
574,-3.0,13.856406460551018,0,0.9991888729915473
575,-2.5,14.722431864335457,0,0.6995579889100169
576,-2.0,-15.588457268119894,0,-0.008270283271940617
577,-1.5,-14.722431864335457,0,0.7890829426997209
578,-2.0,-13.856406460551018,0,0.99060735569487
579,-1.5,-12.990381056766578,0,0.48846192435437075
580,-2.0,-12.12435565298214,0,-0.2745915388103819
581,-1.5,-11.258330249197702,0,-0.9351045301578719
582,-2.0,-10.392304845413264,0,-0.91609375282783
583,-1.5,-9.526279441628825,0,-0.2171294532881064
584,-2.0,-8.660254037844386,0,0.5112026723746665
585,-1.5,-7.794228634059947,0,0.9965348651358744
586,-2.0,-6.928203230275509,0,0.8003730606575937
587,-1.5,-6.06217782649107,0,-0.03817802821991684
588,-2.0,-5.196152422706632,0,-0.655935210835253
589,-1.5,-4.330127018922193,0,-0.9915860810139135
590,-2.0,-3.4641016151377544,0,-0.756802495307928
591,-1.5,-2.598076211353316,0,0.1411200080598672
592,-2.0,-1.7320508075688772,0,0.4757718381527513
593,-1.5,-0.8660254037844386,0,0.9870266449903538
594,-2.0,0.0,0,0.9092974268256817
595,-1.5,0.8660254037844386,0,0.9870266449903538
596,-2.0,1.7320508075688772,0,0.4757718381527513
597,-1.5,2.598076211353316,0,0.1411200080598672
598,-2.0,3.4641016151377544,0,-0.756802495307928
599,-1.5,4.330127018922193,0,-0.9915860810139135
600,-2.0,5.196152422706632,0,-0.655935210835253
601,-1.5,6.06217782649107,0,-0.03817802821991684
602,-2.0,6.928203230275509,0,0.8003730606575937
603,-1.5,7.794228634059947,0,0.9965348651358744
604,-2.0,8.660254037844386,0,0.5112026723746665
605,-1.5,9.526279441628825,0,-0.2171294532881064
606,-2.0,10.392304845413264,0,-0.91609375282783
607,-1.5,11.258330249197702,0,-0.9351045301578719
608,-2.0,12.12435565298214,0,-0.2745915388103819
609,-1.5,12.990381056766578,0,0.48846192435437075
610,-2.0,13.856406460551018,0,0.99060735569487
611,-1.5,14.722431864335457,0,0.7890829426997209
612,-1.0,-15.588457268119894,0,0.08735244321299503
613,-0.5,-14.722431864335457,0,0.8288468531038243
614,-1.0,-13.856406460551018,0,0.9702044875563652
615,-0.5,-12.990381056766578,0,0.4201670368266393
616,-1.0,-12.12435565298214,0,-0.390197009595547
617,-0.5,-11.258330249197702,0,-0.9627359254943261
618,-1.0,-10.392304845413264,0,-0.8497593056327711
619,-0.5,-9.526279441628825,0,-0.11436328251776044
620,-1.0,-8.660254037844386,0,0.6495406051742736
621,-0.5,-7.794228634059947,0,0.9990439103118804
622,-1.0,-6.928203230275509,0,0.6569865987187884
623,-0.5,-6.06217782649107,0,-0.19908366251892284
624,-1.0,-5.196152422706632,0,-0.8369480668167212
625,-0.5,-4.330127018922193,0,-0.9381702683532769
626,-1.0,-3.4641016151377544,0,-0.44749175223692067
627,-0.5,-2.598076211353316,0,0.4757718381527513
628,-1.0,-1.7320508075688772,0,0.9092974268256818
629,-0.5,-0.8660254037844386,0,0.8414709848078964
630,-1.0,0.0,0,0.8414709848078965
631,-0.5,0.8660254037844386,0,0.8414709848078964
632,-1.0,1.7320508075688772,0,0.9092974268256818
633,-0.5,2.598076211353316,0,0.4757718381527513
634,-1.0,3.4641016151377544,0,-0.44749175223692067
635,-0.5,4.330127018922193,0,-0.9381702683532769
636,-1.0,5.196152422706632,0,-0.8369480668167212
637,-0.5,6.06217782649107,0,-0.19908366251892284
638,-1.0,6.928203230275509,0,0.6569865987187884
639,-0.5,7.794228634059947,0,0.9990439103118804
640,-1.0,8.660254037844386,0,0.6495406051742736
641,-0.5,9.526279441628825,0,-0.11436328251776044
642,-1.0,10.392304845413264,0,-0.8497593056327711
643,-0.5,11.258330249197702,0,-0.9627359254943261
644,-1.0,12.12435565298214,0,-0.390197009595547
645,-0.5,12.990381056766578,0,0.4201670368266393
646,-1.0,13.856406460551018,0,0.9702044875563652
647,-0.5,14.722431864335457,0,0.8288468531038243
648,0.0,-15.588457268119894,0,0.11922174506600255
649,0.5,-14.722431864335457,0,0.8288468531038243
650,0.0,-13.856406460551018,0,0.9608449973168097
651,0.5,-12.990381056766578,0,0.4201670368266393
652,0.0,-12.12435565298214,0,-0.4277616388179913
653,0.5,-11.258330249197702,0,-0.9627359254943261
654,0.0,-10.392304845413264,0,-0.8234851411895028
655,0.5,-9.526279441628825,0,-0.11436328251776044
656,0.0,-8.660254037844386,0,0.6921934864921455
657,0.5,-7.794228634059947,0,0.9990439103118804
658,0.0,-6.928203230275509,0,0.601212760759251
659,0.5,-6.06217782649107,0,-0.19908366251892284
660,0.0,-5.196152422706632,0,-0.8852507661210228
661,0.5,-4.330127018922193,0,-0.9381702683532769
662,0.0,-3.4641016151377544,0,-0.31694716320128224
663,0.5,-2.598076211353316,0,0.4757718381527513
664,0.0,-1.7320508075688772,0,0.9870266449903538
665,0.5,-0.8660254037844386,0,0.8414709848078964
666,0.0,0.0,0,0.0
667,0.5,0.8660254037844386,0,0.8414709848078964
668,0.0,1.7320508075688772,0,0.9870266449903538
669,0.5,2.598076211353316,0,0.4757718381527513
670,0.0,3.4641016151377544,0,-0.31694716320128224
671,0.5,4.330127018922193,0,-0.9381702683532769
672,0.0,5.196152422706632,0,-0.8852507661210228
673,0.5,6.06217782649107,0,-0.19908366251892284
674,0.0,6.928203230275509,0,0.601212760759251
675,0.5,7.794228634059947,0,0.9990439103118804
676,0.0,8.660254037844386,0,0.6921934864921455
677,0.5,9.526279441628825,0,-0.11436328251776044
678,0.0,10.392304845413264,0,-0.8234851411895028
679,0.5,11.258330249197702,0,-0.9627359254943261
680,0.0,12.12435565298214,0,-0.4277616388179913
681,0.5,12.990381056766578,0,0.4201670368266393
682,0.0,13.856406460551018,0,0.9608449973168097
683,0.5,14.722431864335457,0,0.8288468531038243
684,1.0,-15.588457268119894,0,0.08735244321299503
685,1.5,-14.722431864335457,0,0.7890829426997209
686,1.0,-13.856406460551018,0,0.9702044875563652
687,1.5,-12.990381056766578,0,0.48846192435437075
688,1.0,-12.12435565298214,0,-0.390197009595547
689,1.5,-11.258330249197702,0,-0.9351045301578719
690,1.0,-10.392304845413264,0,-0.8497593056327711
691,1.5,-9.526279441628825,0,-0.2171294532881064
692,1.0,-8.660254037844386,0,0.6495406051742736
693,1.5,-7.794228634059947,0,0.9965348651358744
694,1.0,-6.928203230275509,0,0.6569865987187884
695,1.5,-6.06217782649107,0,-0.03817802821991684
696,1.0,-5.196152422706632,0,-0.8369480668167212
697,1.5,-4.330127018922193,0,-0.9915860810139135
698,1.0,-3.4641016151377544,0,-0.44749175223692067
699,1.5,-2.598076211353316,0,0.1411200080598672
700,1.0,-1.7320508075688772,0,0.9092974268256818
701,1.5,-0.8660254037844386,0,0.9870266449903538
702,1.0,0.0,0,0.8414709848078965
703,1.5,0.8660254037844386,0,0.9870266449903538
704,1.0,1.7320508075688772,0,0.9092974268256818
705,1.5,2.598076211353316,0,0.1411200080598672
706,1.0,3.4641016151377544,0,-0.44749175223692067
707,1.5,4.330127018922193,0,-0.9915860810139135
708,1.0,5.196152422706632,0,-0.8369480668167212
709,1.5,6.06217782649107,0,-0.03817802821991684
710,1.0,6.928203230275509,0,0.6569865987187884
711,1.5,7.794228634059947,0,0.9965348651358744
712,1.0,8.660254037844386,0,0.6495406051742736
713,1.5,9.526279441628825,0,-0.2171294532881064
714,1.0,10.392304845413264,0,-0.8497593056327711
715,1.5,11.258330249197702,0,-0.9351045301578719
716,1.0,12.12435565298214,0,-0.390197009595547
717,1.5,12.990381056766578,0,0.48846192435437075
718,1.0,13.856406460551018,0,0.9702044875563652
719,1.5,14.722431864335457,0,0.7890829426997209
720,2.0,-15.588457268119894,0,-0.008270283271940617
721,2.5,-14.722431864335457,0,0.6995579889100169
722,2.0,-13.856406460551018,0,0.99060735569487
723,2.5,-12.990381056766578,0,0.6149999798625871
724,2.0,-12.12435565298214,0,-0.2745915388103819
725,2.5,-11.258330249197702,0,-0.8592532089033494
726,2.0,-10.392304845413264,0,-0.91609375282783
727,2.5,-9.526279441628825,0,-0.41148230684214054
728,2.0,-8.660254037844386,0,0.5112026723746665
729,2.5,-7.794228634059947,0,0.9455971467020855
730,2.0,-6.928203230275509,0,0.8003730606575937
731,2.5,-6.06217782649107,0,0.27082813864559213
732,2.0,-5.196152422706632,0,-0.655935210835253
733,2.5,-4.330127018922193,0,-0.9589242746631385
734,2.0,-3.4641016151377544,0,-0.756802495307928
735,2.5,-2.598076211353316,0,-0.44749175223692067
736,2.0,-1.7320508075688772,0,0.4757718381527513
737,2.5,-0.8660254037844386,0,0.4757718381527513
738,2.0,0.0,0,0.9092974268256817
739,2.5,0.8660254037844386,0,0.4757718381527513
740,2.0,1.7320508075688772,0,0.4757718381527513
741,2.5,2.598076211353316,0,-0.44749175223692067
742,2.0,3.4641016151377544,0,-0.756802495307928
743,2.5,4.330127018922193,0,-0.9589242746631385
744,2.0,5.196152422706632,0,-0.655935210835253
745,2.5,6.06217782649107,0,0.27082813864559213
746,2.0,6.928203230275509,0,0.8003730606575937
747,2.5,7.794228634059947,0,0.9455971467020855
748,2.0,8.660254037844386,0,0.5112026723746665
749,2.5,9.526279441628825,0,-0.41148230684214054
750,2.0,10.392304845413264,0,-0.91609375282783
751,2.5,11.258330249197702,0,-0.8592532089033494
752,2.0,12.12435565298214,0,-0.2745915388103819
753,2.5,12.990381056766578,0,0.6149999798625871
754,2.0,13.856406460551018,0,0.99060735569487
755,2.5,14.722431864335457,0,0.6995579889100169
756,3.0,-15.588457268119894,0,-0.16577575470081352
757,3.5,-14.722431864335457,0,0.5440171490365727
758,3.0,-13.856406460551018,0,0.9991888729915473
759,3.5,-12.990381056766578,0,0.775340096249282
760,3.0,-12.12435565298214,0,-0.07630038931085358
761,3.5,-11.258330249197702,0,-0.7008186577717525
762,3.0,-10.392304845413264,0,-0.9840363888387289
763,3.5,-9.526279441628825,0,-0.6624717155863971
764,3.0,-8.660254037844386,0,0.25671965579502604
765,3.5,-7.794228634059947,0,0.7712319401165738
766,3.0,-6.928203230275509,0,0.9541026960936243
767,3.5,-6.06217782649107,0,0.6569865987187891
768,3.0,-5.196152422706632,0,-0.27941549819892586
769,3.5,-4.330127018922193,0,-0.655935210835253
770,3.0,-3.4641016151377544,0,-0.9915860810139135
771,3.5,-2.598076211353316,0,-0.9381702683532772
772,3.0,-1.7320508075688772,0,-0.31694716320128224
773,3.5,-0.8660254037844386,0,-0.44749175223692067
774,3.0,0.0,0,0.1411200080598672
775,3.5,0.8660254037844386,0,-0.44749175223692067
776,3.0,1.7320508075688772,0,-0.31694716320128224
777,3.5,2.598076211353316,0,-0.9381702683532772
778,3.0,3.4641016151377544,0,-0.9915860810139135
779,3.5,4.330127018922193,0,-0.655935210835253
780,3.0,5.196152422706632,0,-0.27941549819892586
781,3.5,6.06217782649107,0,0.6569865987187891
782,3.0,6.928203230275509,0,0.9541026960936243
783,3.5,7.794228634059947,0,0.7712319401165738
784,3.0,8.660254037844386,0,0.25671965579502604
785,3.5,9.526279441628825,0,-0.6624717155863971
786,3.0,10.392304845413264,0,-0.9840363888387289
787,3.5,11.258330249197702,0,-0.7008186577717525
788,3.0,12.12435565298214,0,-0.07630038931085358
789,3.5,12.990381056766578,0,0.775340096249282
790,3.0,13.856406460551018,0,0.9991888729915473
791,3.5,14.722431864335457,0,0.5440171490365727
792,4.0,-15.588457268119894,0,-0.37603515710388474
793,4.5,-14.722431864335457,0,0.30806548311451204
794,4.0,-13.856406460551018,0,0.9596509227929731
795,4.5,-12.990381056766578,0,0.9251218748966514
796,4.0,-12.12435565298214,0,0.19942854871411905
797,4.5,-11.258330249197702,0,-0.4277616388179913
798,4.0,-10.392304845413264,0,-0.9902223530348725
799,4.5,-9.526279441628825,0,-0.8960877731607045
800,4.0,-8.660254037844386,0,-0.11436328251776044
801,4.5,-7.794228634059947,0,0.4121184852417566
802,4.0,-6.928203230275509,0,0.9893582466233819
803,4.5,-6.06217782649107,0,0.9541026960936245
804,4.0,-5.196152422706632,0,0.27082813864559213
805,4.5,-4.330127018922193,0,-0.03817802821991684
806,4.0,-3.4641016151377544,0,-0.8369480668167212
807,4.5,-2.598076211353316,0,-0.8852507661210228
808,4.0,-1.7320508075688772,0,-0.9381702683532772
809,4.5,-0.8660254037844386,0,-0.9915860810139135
810,4.0,0.0,0,-0.7568024953079282
811,4.5,0.8660254037844386,0,-0.9915860810139135
812,4.0,1.7320508075688772,0,-0.9381702683532772
813,4.5,2.598076211353316,0,-0.8852507661210228
814,4.0,3.4641016151377544,0,-0.8369480668167212
815,4.5,4.330127018922193,0,-0.03817802821991684
816,4.0,5.196152422706632,0,0.27082813864559213
817,4.5,6.06217782649107,0,0.9541026960936245
818,4.0,6.928203230275509,0,0.9893582466233819
819,4.5,7.794228634059947,0,0.4121184852417566
820,4.0,8.660254037844386,0,-0.11436328251776044
821,4.5,9.526279441628825,0,-0.8960877731607045
822,4.0,10.392304845413264,0,-0.9902223530348725
823,4.5,11.258330249197702,0,-0.4277616388179913
824,4.0,12.12435565298214,0,0.19942854871411905
825,4.5,12.990381056766578,0,0.9251218748966514
826,4.0,13.856406460551018,0,0.9596509227929731
827,4.5,14.722431864335457,0,0.30806548311451204
828,5.0,-15.588457268119894,0,-0.6152809204922437
829,5.5,-14.722431864335457,0,-0.008270283271942394
830,5.0,-13.856406460551018,0,0.8288468531038243
831,5.5,-12.990381056766578,0,0.9995370140218665
832,5.0,-12.12435565298214,0,0.5214133449832696
833,5.5,-11.258330249197702,0,-0.03639848633421769
834,5.0,-10.392304845413264,0,-0.8592532089033494
835,5.5,-9.526279441628825,0,-0.9999902065507035
836,5.0,-8.660254037844386,0,-0.5440211108893698
837,5.5,-7.794228634059947,0,-0.11436328251776044
838,5.0,-6.928203230275509,0,0.7712319401165738
839,5.5,-6.06217782649107,0,0.9455971467020855
840,5.0,-5.196152422706632,0,0.8003730606575937
841,5.5,-4.330127018922193,0,0.6569865987187891
842,5.0,-3.4641016151377544,0,-0.19908366251892284
843,5.5,-2.598076211353316,0,-0.19908366251892284
844,5.0,-1.7320508075688772,0,-0.8369480668167212
845,5.5,-0.8660254037844386,0,-0.655935210835253
846,5.0,0.0,0,-0.9589242746631385
847,5.5,0.8660254037844386,0,-0.655935210835253
848,5.0,1.7320508075688772,0,-0.8369480668167212
849,5.5,2.598076211353316,0,-0.19908366251892284
850,5.0,3.4641016151377544,0,-0.19908366251892284
851,5.5,4.330127018922193,0,0.6569865987187891
852,5.0,5.196152422706632,0,0.8003730606575937
853,5.5,6.06217782649107,0,0.9455971467020855
854,5.0,6.928203230275509,0,0.7712319401165738
855,5.5,7.794228634059947,0,-0.11436328251776044
856,5.0,8.660254037844386,0,-0.5440211108893698
857,5.5,9.526279441628825,0,-0.9999902065507035
858,5.0,10.392304845413264,0,-0.8592532089033494
859,5.5,11.258330249197702,0,-0.03639848633421769
860,5.0,12.12435565298214,0,0.5214133449832696
861,5.5,12.990381056766578,0,0.9995370140218665
862,5.0,13.856406460551018,0,0.8288468531038243
863,5.5,14.722431864335457,0,-0.008270283271942394
864,6.0,-15.588457268119894,0,-0.8389385087830656
865,6.5,-14.722431864335457,0,-0.37603515710388474
866,6.0,-13.856406460551018,0,0.5714686337356014
867,6.5,-12.990381056766578,0,0.9254130944879525
868,6.0,-12.12435565298214,0,0.8199814694989864
869,6.5,-11.258330249197702,0,0.4201670368266409
870,6.0,-10.392304845413264,0,-0.5365729180004349
871,6.5,-9.526279441628825,0,-0.8592532089033494
872,6.0,-8.660254037844386,0,-0.8960877731607045
873,6.5,-7.794228634059947,0,-0.6624717155863971
874,6.0,-6.928203230275509,0,0.25671965579502604
875,6.5,-6.06217782649107,0,0.5112026723746665
876,6.0,-5.196152422706632,0,0.9965348651358744
877,6.5,-4.330127018922193,0,0.9990439103118804
878,6.0,-3.4641016151377544,0,0.601212760759251
879,6.5,-2.598076211353316,0,0.6569865987187891
880,6.0,-1.7320508075688772,0,-0.03817802821991684
881,6.5,-0.8660254037844386,0,0.27082813864559213
882,6.0,0.0,0,-0.27941549819892586
883,6.5,0.8660254037844386,0,0.27082813864559213
884,6.0,1.7320508075688772,0,-0.03817802821991684
885,6.5,2.598076211353316,0,0.6569865987187891
886,6.0,3.4641016151377544,0,0.601212760759251
887,6.5,4.330127018922193,0,0.9990439103118804
888,6.0,5.196152422706632,0,0.9965348651358744
889,6.5,6.06217782649107,0,0.5112026723746665
890,6.0,6.928203230275509,0,0.25671965579502604
891,6.5,7.794228634059947,0,-0.6624717155863971
892,6.0,8.660254037844386,0,-0.8960877731607045
893,6.5,9.526279441628825,0,-0.8592532089033494
894,6.0,10.392304845413264,0,-0.5365729180004349
895,6.5,11.258330249197702,0,0.4201670368266409
896,6.0,12.12435565298214,0,0.8199814694989864
897,6.5,12.990381056766578,0,0.9254130944879525
898,6.0,13.856406460551018,0,0.5714686337356014
899,6.5,14.722431864335457,0,-0.37603515710388474
900,7.0,-15.588457268119894,0,-0.9818619158392312
901,7.5,-14.722431864335457,0,-0.7275529931805939
902,7.0,-13.856406460551018,0,0.18275564204117736
903,7.5,-12.990381056766578,0,0.6502878401571182
904,7.0,-12.12435565298214,0,0.9906073556948704
905,7.5,-11.258330249197702,0,0.8199814694989864
906,7.0,-10.392304845413264,0,-0.03639848633421769
907,7.5,-9.526279441628825,0,-0.4277616388179913
908,7.0,-8.660254037844386,0,-0.9902223530348725
909,7.5,-7.794228634059947,0,-0.9840363888387289
910,7.0,-6.928203230275509,0,-0.41148230684214054
911,7.5,-6.06217782649107,0,-0.2171294532881064
912,7.0,-5.196152422706632,0,0.6495406051742723
913,7.5,-4.330127018922193,0,0.6921934864921443
914,7.0,-3.4641016151377544,0,0.9990439103118804
915,7.5,-2.598076211353316,0,0.9965348651358744
916,7.0,-1.7320508075688772,0,0.8003730606575937
917,7.5,-0.8660254037844386,0,0.9541026960936245
918,7.0,0.0,0,0.6569865987187891
919,7.5,0.8660254037844386,0,0.9541026960936245
920,7.0,1.7320508075688772,0,0.8003730606575937
921,7.5,2.598076211353316,0,0.9965348651358744
922,7.0,3.4641016151377544,0,0.9990439103118804
923,7.5,4.330127018922193,0,0.6921934864921443
924,7.0,5.196152422706632,0,0.6495406051742723
925,7.5,6.06217782649107,0,-0.2171294532881064
926,7.0,6.928203230275509,0,-0.41148230684214054
927,7.5,7.794228634059947,0,-0.9840363888387289
928,7.0,8.660254037844386,0,-0.9902223530348725
929,7.5,9.526279441628825,0,-0.4277616388179913
930,7.0,10.392304845413264,0,-0.03639848633421769
931,7.5,11.258330249197702,0,0.8199814694989864
932,7.0,12.12435565298214,0,0.9906073556948704
933,7.5,12.990381056766578,0,0.6502878401571182
934,7.0,13.856406460551018,0,0.18275564204117736
935,7.5,14.722431864335457,0,-0.7275529931805939
936,8.0,-15.588457268119894,0,-0.97070324181809
937,8.5,-14.722431864335457,0,-0.9613974918795568
938,8.0,-13.856406460551018,0,-0.2879033166650636
939,8.5,-12.990381056766578,0,0.18275564204117736
940,8.0,-12.12435565298214,0,0.9254130944879525
941,8.5,-11.258330249197702,0,0.9995370140218665
942,8.0,-10.392304845413264,0,0.5214133449832696
943,8.5,-9.526279441628825,0,0.19942854871411905
944,8.0,-8.660254037844386,0,-0.7008186577717525
945,8.5,-7.794228634059947,0,-0.8592532089033494
946,8.0,-6.928203230275509,0,-0.91609375282783
947,8.5,-6.06217782649107,0,-0.8497593056327711
948,8.0,-5.196152422706632,0,-0.11436328251776044
949,8.5,-4.330127018922193,0,-0.11436328251776044
950,8.0,-3.4641016151377544,0,0.6495406051742723
951,8.5,-2.598076211353316,0,0.5112026723746665
952,8.0,-1.7320508075688772,0,0.9455971467020855
953,8.5,-0.8660254037844386,0,0.7712319401165738
954,8.0,0.0,0,0.9893582466233818
955,8.5,0.8660254037844386,0,0.7712319401165738
956,8.0,1.7320508075688772,0,0.9455971467020855
957,8.5,2.598076211353316,0,0.5112026723746665
958,8.0,3.4641016151377544,0,0.6495406051742723
959,8.5,4.330127018922193,0,-0.11436328251776044
960,8.0,5.196152422706632,0,-0.11436328251776044
961,8.5,6.06217782649107,0,-0.8497593056327711
962,8.0,6.928203230275509,0,-0.91609375282783
963,8.5,7.794228634059947,0,-0.8592532089033494
964,8.0,8.660254037844386,0,-0.7008186577717525
965,8.5,9.526279441628825,0,0.19942854871411905
966,8.0,10.392304845413264,0,0.5214133449832696
967,8.5,11.258330249197702,0,0.9995370140218665
968,8.0,12.12435565298214,0,0.9254130944879525
969,8.5,12.990381056766578,0,0.18275564204117736
970,8.0,13.856406460551018,0,-0.2879033166650636
971,8.5,14.722431864335457,0,-0.9613974918795568
972,9.0,-15.588457268119894,0,-0.7509872467716762
973,9.5,-14.722431864335457,0,-0.97070324181809
974,9.0,-13.856406460551018,0,-0.7275529931805939
975,9.5,-12.990381056766578,0,-0.37603515710388474
976,9.0,-12.12435565298214,0,0.5714686337356
977,9.5,-11.258330249197702,0,0.8288468531038243
978,9.0,-10.392304845413264,0,0.9251218748966521
979,9.5,-9.526279441628825,0,0.775340096249282
980,9.0,-8.660254037844386,0,-0.07630038931085358
981,9.5,-7.794228634059947,0,-0.2745915388103819
982,9.0,-6.928203230275509,0,-0.9351045301578719
983,9.5,-6.06217782649107,0,-0.9627359254943261
984,9.0,-5.196152422706632,0,-0.8234851411895028
985,9.5,-4.330127018922193,0,-0.8497593056327711
986,9.0,-3.4641016151377544,0,-0.2171294532881064
987,9.5,-2.598076211353316,0,-0.41148230684214054
988,9.0,-1.7320508075688772,0,0.25671965579502604
989,9.5,-0.8660254037844386,0,-0.11436328251776044
990,9.0,0.0,0,0.4121184852417566
991,9.5,0.8660254037844386,0,-0.11436328251776044
992,9.0,1.7320508075688772,0,0.25671965579502604
993,9.5,2.598076211353316,0,-0.41148230684214054
994,9.0,3.4641016151377544,0,-0.2171294532881064
995,9.5,4.330127018922193,0,-0.8497593056327711
996,9.0,5.196152422706632,0,-0.8234851411895028
997,9.5,6.06217782649107,0,-0.9627359254943261
998,9.0,6.928203230275509,0,-0.9351045301578719
999,9.5,7.794228634059947,0,-0.2745915388103819
1000,9.0,8.660254037844386,0,-0.07630038931085358
1001,9.5,9.526279441628825,0,0.775340096249282
1002,9.0,10.392304845413264,0,0.9251218748966521
1003,9.5,11.258330249197702,0,0.8288468531038243
1004,9.0,12.12435565298214,0,0.5714686337356
1005,9.5,12.990381056766578,0,-0.37603515710388474
1006,9.0,13.856406460551018,0,-0.7275529931805939
1007,9.5,14.722431864335457,0,-0.97070324181809
1008,10.0,-15.588457268119894,0,-0.3233776384465223
1009,10.5,-14.722431864335457,0,-0.6935567738809054
1010,10.0,-13.856406460551018,0,-0.9818619158392312
1011,10.5,-12.990381056766578,0,-0.8389385087830656
1012,10.0,-12.12435565298214,0,-0.008270283271942394
1013,10.5,-11.258330249197702,0,0.30806548311451204
1014,10.0,-10.392304845413264,0,0.9596509227929731
1015,10.5,-9.526279441628825,0,0.9991888729915472
1016,10.0,-8.660254037844386,0,0.6149999798625871
1017,10.5,-7.794228634059947,0,0.4884619243543723
1018,10.0,-6.928203230275509,0,-0.390197009595547
1019,10.5,-6.06217782649107,0,-0.4277616388179913
1020,10.0,-5.196152422706632,0,-0.9627359254943261
1021,10.5,-4.330127018922193,0,-0.9351045301578719
1022,10.0,-3.4641016151377544,0,-0.91609375282783
1023,10.5,-2.598076211353316,0,-0.9840363888387289
1024,10.0,-1.7320508075688772,0,-0.6624717155863971
1025,10.5,-0.8660254037844386,0,-0.8960877731607045
1026,10.0,0.0,0,-0.5440211108893698
1027,10.5,0.8660254037844386,0,-0.8960877731607045
1028,10.0,1.7320508075688772,0,-0.6624717155863971
1029,10.5,2.598076211353316,0,-0.9840363888387289
1030,10.0,3.4641016151377544,0,-0.91609375282783
1031,10.5,4.330127018922193,0,-0.9351045301578719
1032,10.0,5.196152422706632,0,-0.9627359254943261
1033,10.5,6.06217782649107,0,-0.4277616388179913
1034,10.0,6.928203230275509,0,-0.390197009595547
1035,10.5,7.794228634059947,0,0.4884619243543723
